"Kategoria";"Kod";"Nazwa";"Zmienna";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
"Wydatki";2200000;"POMORSKIE";"wyposażenie mieszkania i prowadzenie gospodarstwa domowego";"2003";39,55;"zł";"";
"Wydatki";2200000;"POMORSKIE";"wyposażenie mieszkania i prowadzenie gospodarstwa domowego";"2004";37,37;"zł";"";
"Wydatki";2200000;"POMORSKIE";"wyposażenie mieszkania i prowadzenie gospodarstwa domowego";"2005";36,86;"zł";"";
"Wydatki";2200000;"POMORSKIE";"wyposażenie mieszkania i prowadzenie gospodarstwa domowego";"2006";45,00;"zł";"";
"Wydatki";2200000;"POMORSKIE";"wyposażenie mieszkania i prowadzenie gospodarstwa domowego";"2007";51,41;"zł";"";
"Wydatki";2200000;"POMORSKIE";"wyposażenie mieszkania i prowadzenie gospodarstwa domowego";"2008";55,64;"zł";"";
"Wydatki";2200000;"POMORSKIE";"wyposażenie mieszkania i prowadzenie gospodarstwa domowego";"2009";60,73;"zł";"";
"Wydatki";2200000;"POMORSKIE";"wyposażenie mieszkania i prowadzenie gospodarstwa domowego";"2010";58,38;"zł";"";
"Wydatki";2200000;"POMORSKIE";"wyposażenie mieszkania i prowadzenie gospodarstwa domowego";"2011";55,57;"zł";"";
"Wydatki";2200000;"POMORSKIE";"wyposażenie mieszkania i prowadzenie gospodarstwa domowego";"2012";55,74;"zł";"";
"Wydatki";2200000;"POMORSKIE";"wyposażenie mieszkania i prowadzenie gospodarstwa domowego";"2013";57,15;"zł";"";
"Wydatki";2200000;"POMORSKIE";"wyposażenie mieszkania i prowadzenie gospodarstwa domowego";"2014";57,89;"zł";"";
"Wydatki";2200000;"POMORSKIE";"wyposażenie mieszkania i prowadzenie gospodarstwa domowego";"2015";53,31;"zł";"";
"Wydatki";2200000;"POMORSKIE";"wyposażenie mieszkania i prowadzenie gospodarstwa domowego";"2016";64,54;"zł";"";
"Wydatki";2200000;"POMORSKIE";"wyposażenie mieszkania i prowadzenie gospodarstwa domowego";"2017";59,31;"zł";"";
"Wydatki";2200000;"POMORSKIE";"wyposażenie mieszkania i prowadzenie gospodarstwa domowego";"2018";67,03;"zł";"";
"Wydatki";2200000;"POMORSKIE";"wyposażenie mieszkania i prowadzenie gospodarstwa domowego";"2019";69,75;"zł";"";
"Wydatki";2200000;"POMORSKIE";"wyposażenie mieszkania i prowadzenie gospodarstwa domowego";"2020";79,05;"zł";"";
"Wydatki";2200000;"POMORSKIE";"zdrowie";"1998";;"zł";"";
"Wydatki";2200000;"POMORSKIE";"zdrowie";"1999";20,46;"zł";"";
"Wydatki";2200000;"POMORSKIE";"zdrowie";"2000";24,81;"zł";"";
"Wydatki";2200000;"POMORSKIE";"zdrowie";"2001";25,15;"zł";"";
"Wydatki";2200000;"POMORSKIE";"zdrowie";"2002";27,84;"zł";"";
"Wydatki";2200000;"POMORSKIE";"zdrowie";"2003";30,93;"zł";"";
"Wydatki";2200000;"POMORSKIE";"zdrowie";"2004";32,51;"zł";"";
"Wydatki";2200000;"POMORSKIE";"zdrowie";"2005";35,74;"zł";"";
"Wydatki";2200000;"POMORSKIE";"zdrowie";"2006";35,55;"zł";"";
"Wydatki";2200000;"POMORSKIE";"zdrowie";"2007";38,28;"zł";"";
"Wydatki";2200000;"POMORSKIE";"zdrowie";"2008";40,80;"zł";"";
"Wydatki";2200000;"POMORSKIE";"zdrowie";"2009";46,10;"zł";"";
"Wydatki";2200000;"POMORSKIE";"zdrowie";"2010";46,12;"zł";"";
"Wydatki";2200000;"POMORSKIE";"zdrowie";"2011";49,71;"zł";"";
"Wydatki";2200000;"POMORSKIE";"zdrowie";"2012";54,41;"zł";"";
"Wydatki";2200000;"POMORSKIE";"zdrowie";"2013";56,51;"zł";"";
"Wydatki";2200000;"POMORSKIE";"zdrowie";"2014";55,68;"zł";"";
"Wydatki";2200000;"POMORSKIE";"zdrowie";"2015";61,31;"zł";"";
"Wydatki";2200000;"POMORSKIE";"zdrowie";"2016";62,78;"zł";"";
"Wydatki";2200000;"POMORSKIE";"zdrowie";"2017";67,27;"zł";"";
"Wydatki";2200000;"POMORSKIE";"zdrowie";"2018";68,84;"zł";"";
"Wydatki";2200000;"POMORSKIE";"zdrowie";"2019";66,17;"zł";"";
"Wydatki";2200000;"POMORSKIE";"zdrowie";"2020";71,00;"zł";"";
"Wydatki";2200000;"POMORSKIE";"transport";"1998";;"zł";"";
"Wydatki";2200000;"POMORSKIE";"transport";"1999";40,77;"zł";"";
"Wydatki";2200000;"POMORSKIE";"transport";"2000";71,54;"zł";"";
"Wydatki";2200000;"POMORSKIE";"transport";"2001";47,92;"zł";"";
"Wydatki";2200000;"POMORSKIE";"transport";"2002";57,83;"zł";"";
"Wydatki";2200000;"POMORSKIE";"transport";"2003";63,55;"zł";"";
"Wydatki";2200000;"POMORSKIE";"transport";"2004";82,06;"zł";"";
"Wydatki";2200000;"POMORSKIE";"transport";"2005";58,06;"zł";"";
"Wydatki";2200000;"POMORSKIE";"transport";"2006";70,35;"zł";"";
"Wydatki";2200000;"POMORSKIE";"transport";"2007";89,33;"zł";"";
"Wydatki";2200000;"POMORSKIE";"transport";"2008";91,32;"zł";"";
"Wydatki";2200000;"POMORSKIE";"transport";"2009";102,45;"zł";"";
"Wydatki";2200000;"POMORSKIE";"transport";"2010";96,11;"zł";"";
"Wydatki";2200000;"POMORSKIE";"transport";"2011";107,24;"zł";"";
"Wydatki";2200000;"POMORSKIE";"transport";"2012";111,15;"zł";"";
"Wydatki";2200000;"POMORSKIE";"transport";"2013";110,54;"zł";"";
"Wydatki";2200000;"POMORSKIE";"transport";"2014";93,01;"zł";"";
"Wydatki";2200000;"POMORSKIE";"transport";"2015";88,83;"zł";"";
"Wydatki";2200000;"POMORSKIE";"transport";"2016";105,55;"zł";"";
"Wydatki";2200000;"POMORSKIE";"transport";"2017";106,98;"zł";"";
"Wydatki";2200000;"POMORSKIE";"transport";"2018";134,53;"zł";"";
"Wydatki";2200000;"POMORSKIE";"transport";"2019";131,30;"zł";"";
"Wydatki";2200000;"POMORSKIE";"transport";"2020";105,80;"zł";"";
"Wydatki";2200000;"POMORSKIE";"łączność";"1998";;"zł";"";
"Wydatki";2200000;"POMORSKIE";"łączność";"1999";16,09;"zł";"";
"Wydatki";2200000;"POMORSKIE";"łączność";"2000";22,89;"zł";"";
"Wydatki";2200000;"POMORSKIE";"łączność";"2001";28,91;"zł";"";
"Wydatki";2200000;"POMORSKIE";"łączność";"2002";31,70;"zł";"";
"Wydatki";2200000;"POMORSKIE";"łączność";"2003";33,57;"zł";"";
"Wydatki";2200000;"POMORSKIE";"łączność";"2004";34,37;"zł";"";
"Wydatki";2200000;"POMORSKIE";"łączność";"2005";36,95;"zł";"";
"Wydatki";2200000;"POMORSKIE";"łączność";"2006";39,95;"zł";"";
"Wydatki";2200000;"POMORSKIE";"łączność";"2007";42,40;"zł";"";
"Wydatki";2200000;"POMORSKIE";"łączność";"2008";41,72;"zł";"";
"Wydatki";2200000;"POMORSKIE";"łączność";"2009";41,67;"zł";"";
"Wydatki";2200000;"POMORSKIE";"łączność";"2010";42,31;"zł";"";
"Wydatki";2200000;"POMORSKIE";"łączność";"2011";42,98;"zł";"";
"Wydatki";2200000;"POMORSKIE";"łączność";"2012";42,11;"zł";"";
"Wydatki";2200000;"POMORSKIE";"łączność";"2013";63,03;"zł";"";
"Wydatki";2200000;"POMORSKIE";"łączność";"2014";59,94;"zł";"";
"Wydatki";2200000;"POMORSKIE";"łączność";"2015";57,62;"zł";"";
"Wydatki";2200000;"POMORSKIE";"łączność";"2016";59,95;"zł";"";
"Wydatki";2200000;"POMORSKIE";"łączność";"2017";58,57;"zł";"";
"Wydatki";2200000;"POMORSKIE";"łączność";"2018";58,16;"zł";"";
"Wydatki";2200000;"POMORSKIE";"łączność";"2019";63,16;"zł";"";
"Wydatki";2200000;"POMORSKIE";"łączność";"2020";65,37;"zł";"";
"Wydatki";2200000;"POMORSKIE";"rekreacja i kultura";"1998";;"zł";"";
"Wydatki";2200000;"POMORSKIE";"rekreacja i kultura";"1999";33,51;"zł";"";
"Wydatki";2200000;"POMORSKIE";"rekreacja i kultura";"2000";40,77;"zł";"";
"Wydatki";2200000;"POMORSKIE";"rekreacja i kultura";"2001";42,35;"zł";"";
"Wydatki";2200000;"POMORSKIE";"rekreacja i kultura";"2002";47,49;"zł";"";
"Wydatki";2200000;"POMORSKIE";"rekreacja i kultura";"2003";48,20;"zł";"";
"Wydatki";2200000;"POMORSKIE";"rekreacja i kultura";"2004";48,04;"zł";"";
"Wydatki";2200000;"POMORSKIE";"rekreacja i kultura";"2005";50,35;"zł";"";
"Wydatki";2200000;"POMORSKIE";"rekreacja i kultura";"2006";62,48;"zł";"";
"Wydatki";2200000;"POMORSKIE";"rekreacja i kultura";"2007";75,89;"zł";"";
"Wydatki";2200000;"POMORSKIE";"rekreacja i kultura";"2008";76,55;"zł";"";
"Wydatki";2200000;"POMORSKIE";"rekreacja i kultura";"2009";79,38;"zł";"";
"Wydatki";2200000;"POMORSKIE";"rekreacja i kultura";"2010";91,64;"zł";"";
"Wydatki";2200000;"POMORSKIE";"rekreacja i kultura";"2011";95,62;"zł";"";
"Wydatki";2200000;"POMORSKIE";"rekreacja i kultura";"2012";91,01;"zł";"";
"Wydatki";2200000;"POMORSKIE";"rekreacja i kultura";"2013";66,86;"zł";"";
"Wydatki";2200000;"POMORSKIE";"rekreacja i kultura";"2014";73,56;"zł";"";
"Wydatki";2200000;"POMORSKIE";"rekreacja i kultura";"2015";65,78;"zł";"";
"Wydatki";2200000;"POMORSKIE";"rekreacja i kultura";"2016";78,85;"zł";"";
"Wydatki";2200000;"POMORSKIE";"rekreacja i kultura";"2017";75,57;"zł";"";
"Wydatki";2200000;"POMORSKIE";"rekreacja i kultura";"2018";81,44;"zł";"";
"Wydatki";2200000;"POMORSKIE";"rekreacja i kultura";"2019";97,64;"zł";"";
"Wydatki";2200000;"POMORSKIE";"rekreacja i kultura";"2020";80,00;"zł";"";
"Wydatki";2200000;"POMORSKIE";"edukacja";"1998";;"zł";"";
"Wydatki";2200000;"POMORSKIE";"edukacja";"1999";5,64;"zł";"";
"Wydatki";2200000;"POMORSKIE";"edukacja";"2000";8,59;"zł";"";
"Wydatki";2200000;"POMORSKIE";"edukacja";"2001";9,16;"zł";"";
"Wydatki";2200000;"POMORSKIE";"edukacja";"2002";11,64;"zł";"";
"Wydatki";2200000;"POMORSKIE";"edukacja";"2003";11,04;"zł";"";
"Wydatki";2200000;"POMORSKIE";"edukacja";"2004";9,43;"zł";"";
"Wydatki";2200000;"POMORSKIE";"edukacja";"2005";9,63;"zł";"";
"Wydatki";2200000;"POMORSKIE";"edukacja";"2006";13,59;"zł";"";
"Wydatki";2200000;"POMORSKIE";"edukacja";"2007";14,55;"zł";"";
"Wydatki";2200000;"POMORSKIE";"edukacja";"2008";11,61;"zł";"";
"Wydatki";2200000;"POMORSKIE";"edukacja";"2009";8,87;"zł";"";
"Wydatki";2200000;"POMORSKIE";"edukacja";"2010";12,06;"zł";"";
"Wydatki";2200000;"POMORSKIE";"edukacja";"2011";12,77;"zł";"";
"Wydatki";2200000;"POMORSKIE";"edukacja";"2012";15,32;"zł";"";
"Wydatki";2200000;"POMORSKIE";"edukacja";"2013";14,58;"zł";"";
"Wydatki";2200000;"POMORSKIE";"edukacja";"2014";12,48;"zł";"";
"Wydatki";2200000;"POMORSKIE";"edukacja";"2015";9,85;"zł";"";
"Wydatki";2200000;"POMORSKIE";"edukacja";"2016";10,61;"zł";"";
"Wydatki";2200000;"POMORSKIE";"edukacja";"2017";11,24;"zł";"";
"Wydatki";2200000;"POMORSKIE";"edukacja";"2018";15,50;"zł";"";
"Wydatki";2200000;"POMORSKIE";"edukacja";"2019";19,44;"zł";"";
"Wydatki";2200000;"POMORSKIE";"edukacja";"2020";17,89;"zł";"";
"Wydatki";2200000;"POMORSKIE";"restauracje i hotele";"1998";;"zł";"";
"Wydatki";2200000;"POMORSKIE";"restauracje i hotele";"1999";7,98;"zł";"";
"Wydatki";2200000;"POMORSKIE";"restauracje i hotele";"2000";8,03;"zł";"";
"Wydatki";2200000;"POMORSKIE";"restauracje i hotele";"2001";9,69;"zł";"";
"Wydatki";2200000;"POMORSKIE";"restauracje i hotele";"2002";11,56;"zł";"";
"Wydatki";2200000;"POMORSKIE";"restauracje i hotele";"2003";9,81;"zł";"";
"Wydatki";2200000;"POMORSKIE";"restauracje i hotele";"2004";9,93;"zł";"";
"Wydatki";2200000;"POMORSKIE";"restauracje i hotele";"2005";11,11;"zł";"";
"Wydatki";2200000;"POMORSKIE";"restauracje i hotele";"2006";12,71;"zł";"";
"Wydatki";2200000;"POMORSKIE";"restauracje i hotele";"2007";15,83;"zł";"";
"Wydatki";2200000;"POMORSKIE";"restauracje i hotele";"2008";19,33;"zł";"";
"Wydatki";2200000;"POMORSKIE";"restauracje i hotele";"2009";21,09;"zł";"";
"Wydatki";2200000;"POMORSKIE";"restauracje i hotele";"2010";20,17;"zł";"";
"Wydatki";2200000;"POMORSKIE";"restauracje i hotele";"2011";22,34;"zł";"";
"Wydatki";2200000;"POMORSKIE";"restauracje i hotele";"2012";26,74;"zł";"";
"Wydatki";2200000;"POMORSKIE";"restauracje i hotele";"2013";30,35;"zł";"";
"Wydatki";2200000;"POMORSKIE";"restauracje i hotele";"2014";45,18;"zł";"";
"Wydatki";2200000;"POMORSKIE";"restauracje i hotele";"2015";41,55;"zł";"";
"Wydatki";2200000;"POMORSKIE";"restauracje i hotele";"2016";54,01;"zł";"";
"Wydatki";2200000;"POMORSKIE";"restauracje i hotele";"2017";50,26;"zł";"";
"Wydatki";2200000;"POMORSKIE";"restauracje i hotele";"2018";55,99;"zł";"";
"Wydatki";2200000;"POMORSKIE";"restauracje i hotele";"2019";60,59;"zł";"";
"Wydatki";2200000;"POMORSKIE";"restauracje i hotele";"2020";46,66;"zł";"";
"Wydatki";2200000;"POMORSKIE";"pozostałe wydatki na towary i usługi";"1998";;"zł";"";
"Wydatki";2200000;"POMORSKIE";"pozostałe wydatki na towary i usługi";"1999";31,46;"zł";"";
"Wydatki";2200000;"POMORSKIE";"pozostałe wydatki na towary i usługi";"2000";33,69;"zł";"";
"Wydatki";2200000;"POMORSKIE";"pozostałe wydatki na towary i usługi";"2001";32,97;"zł";"";
"Wydatki";2200000;"POMORSKIE";"pozostałe wydatki na towary i usługi";"2002";35,93;"zł";"";
"Wydatki";2200000;"POMORSKIE";"pozostałe wydatki na towary i usługi";"2003";37,49;"zł";"";
"Wydatki";2200000;"POMORSKIE";"pozostałe wydatki na towary i usługi";"2004";36,50;"zł";"";
"Wydatki";2200000;"POMORSKIE";"pozostałe wydatki na towary i usługi";"2005";36,70;"zł";"";
"Wydatki";2200000;"POMORSKIE";"pozostałe wydatki na towary i usługi";"2006";41,70;"zł";"";
"Wydatki";2200000;"POMORSKIE";"pozostałe wydatki na towary i usługi";"2007";47,79;"zł";"";
"Wydatki";2200000;"POMORSKIE";"pozostałe wydatki na towary i usługi";"2008";54,97;"zł";"";
"Wydatki";2200000;"POMORSKIE";"pozostałe wydatki na towary i usługi";"2009";52,61;"zł";"";
"Wydatki";2200000;"POMORSKIE";"pozostałe wydatki na towary i usługi";"2010";53,20;"zł";"";
"Wydatki";2200000;"POMORSKIE";"pozostałe wydatki na towary i usługi";"2011";57,11;"zł";"";
"Wydatki";2200000;"POMORSKIE";"pozostałe wydatki na towary i usługi";"2012";55,67;"zł";"";
"Wydatki";2200000;"POMORSKIE";"pozostałe wydatki na towary i usługi";"2013";62,16;"zł";"";
"Wydatki";2200000;"POMORSKIE";"pozostałe wydatki na towary i usługi";"2014";60,09;"zł";"";
"Wydatki";2200000;"POMORSKIE";"pozostałe wydatki na towary i usługi";"2015";58,90;"zł";"";
"Wydatki";2200000;"POMORSKIE";"pozostałe wydatki na towary i usługi";"2016";67,66;"zł";"";
"Wydatki";2200000;"POMORSKIE";"pozostałe wydatki na towary i usługi";"2017";70,57;"zł";"";
"Wydatki";2200000;"POMORSKIE";"pozostałe wydatki na towary i usługi";"2018";77,49;"zł";"";
"Wydatki";2200000;"POMORSKIE";"pozostałe wydatki na towary i usługi";"2019";90,70;"zł";"";
"Wydatki";2200000;"POMORSKIE";"pozostałe wydatki na towary i usługi";"2020";82,26;"zł";"";
"Wydatki";2200000;"POMORSKIE";"ogółem (BAEL)";"1998";;"zł";"";
"Wydatki";2200000;"POMORSKIE";"ogółem (BAEL)";"1999";;"zł";"";
"Wydatki";2200000;"POMORSKIE";"ogółem (BAEL)";"2000";;"zł";"";
"Wydatki";2200000;"POMORSKIE";"ogółem (BAEL)";"2001";;"zł";"";
"Wydatki";2200000;"POMORSKIE";"ogółem (BAEL)";"2002";;"zł";"";
"Wydatki";2200000;"POMORSKIE";"ogółem (BAEL)";"2003";661,88;"zł";"";
"Wydatki";2200000;"POMORSKIE";"ogółem (BAEL)";"2004";;"zł";"";
"Wydatki";2200000;"POMORSKIE";"ogółem (BAEL)";"2005";;"zł";"";
"Wydatki";2200000;"POMORSKIE";"ogółem (BAEL)";"2006";;"zł";"";
"Wydatki";2200000;"POMORSKIE";"ogółem (BAEL)";"2007";;"zł";"";
"Wydatki";2200000;"POMORSKIE";"ogółem (BAEL)";"2008";;"zł";"";
"Wydatki";2200000;"POMORSKIE";"ogółem (BAEL)";"2009";;"zł";"";
"Wydatki";2200000;"POMORSKIE";"ogółem (BAEL)";"2010";;"zł";"";
"Wydatki";2200000;"POMORSKIE";"ogółem (BAEL)";"2011";;"zł";"";
"Wydatki";2200000;"POMORSKIE";"ogółem (BAEL)";"2012";;"zł";"";
"Wydatki";2200000;"POMORSKIE";"ogółem (BAEL)";"2013";;"zł";"";
"Wydatki";2200000;"POMORSKIE";"ogółem (BAEL)";"2014";;"zł";"";
"Wydatki";2200000;"POMORSKIE";"ogółem (BAEL)";"2015";;"zł";"";
"Wydatki";2200000;"POMORSKIE";"ogółem (BAEL)";"2016";;"zł";"";
"Wydatki";2200000;"POMORSKIE";"ogółem (BAEL)";"2017";;"zł";"";
"Wydatki";2200000;"POMORSKIE";"ogółem (BAEL)";"2018";;"zł";"";
"Wydatki";2200000;"POMORSKIE";"ogółem (BAEL)";"2019";;"zł";"";
"Wydatki";2200000;"POMORSKIE";"ogółem (BAEL)";"2020";;"zł";"";
"Wydatki";2200000;"POMORSKIE";"towary i usługi konsumpcyjne (BAEL)";"1998";;"zł";"";
"Wydatki";2200000;"POMORSKIE";"towary i usługi konsumpcyjne (BAEL)";"1999";;"zł";"";
"Wydatki";2200000;"POMORSKIE";"towary i usługi konsumpcyjne (BAEL)";"2000";;"zł";"";
"Wydatki";2200000;"POMORSKIE";"towary i usługi konsumpcyjne (BAEL)";"2001";;"zł";"";
"Wydatki";2200000;"POMORSKIE";"towary i usługi konsumpcyjne (BAEL)";"2002";;"zł";"";
"Wydatki";2200000;"POMORSKIE";"towary i usługi konsumpcyjne (BAEL)";"2003";637,73;"zł";"";
"Wydatki";2200000;"POMORSKIE";"towary i usługi konsumpcyjne (BAEL)";"2004";;"zł";"";
"Wydatki";2200000;"POMORSKIE";"towary i usługi konsumpcyjne (BAEL)";"2005";;"zł";"";
"Wydatki";2200000;"POMORSKIE";"towary i usługi konsumpcyjne (BAEL)";"2006";;"zł";"";
"Wydatki";2200000;"POMORSKIE";"towary i usługi konsumpcyjne (BAEL)";"2007";;"zł";"";
"Wydatki";2200000;"POMORSKIE";"towary i usługi konsumpcyjne (BAEL)";"2008";;"zł";"";
"Wydatki";2200000;"POMORSKIE";"towary i usługi konsumpcyjne (BAEL)";"2009";;"zł";"";
"Wydatki";2200000;"POMORSKIE";"towary i usługi konsumpcyjne (BAEL)";"2010";;"zł";"";
"Wydatki";2200000;"POMORSKIE";"towary i usługi konsumpcyjne (BAEL)";"2011";;"zł";"";
"Wydatki";2200000;"POMORSKIE";"towary i usługi konsumpcyjne (BAEL)";"2012";;"zł";"";
"Wydatki";2200000;"POMORSKIE";"towary i usługi konsumpcyjne (BAEL)";"2013";;"zł";"";
"Wydatki";2200000;"POMORSKIE";"towary i usługi konsumpcyjne (BAEL)";"2014";;"zł";"";
"Wydatki";2200000;"POMORSKIE";"towary i usługi konsumpcyjne (BAEL)";"2015";;"zł";"";
"Wydatki";2200000;"POMORSKIE";"towary i usługi konsumpcyjne (BAEL)";"2016";;"zł";"";
"Wydatki";2200000;"POMORSKIE";"towary i usługi konsumpcyjne (BAEL)";"2017";;"zł";"";
"Wydatki";2200000;"POMORSKIE";"towary i usługi konsumpcyjne (BAEL)";"2018";;"zł";"";
"Wydatki";2200000;"POMORSKIE";"towary i usługi konsumpcyjne (BAEL)";"2019";;"zł";"";
"Wydatki";2200000;"POMORSKIE";"towary i usługi konsumpcyjne (BAEL)";"2020";;"zł";"";
"Wydatki";2200000;"POMORSKIE";"udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem";"1998";;"%";"";
"Wydatki";2200000;"POMORSKIE";"udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem";"1999";;"%";"";
"Wydatki";2200000;"POMORSKIE";"udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem";"2000";;"%";"";
"Wydatki";2200000;"POMORSKIE";"udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem";"2001";;"%";"";
"Wydatki";2200000;"POMORSKIE";"udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem";"2002";;"%";"";
"Wydatki";2200000;"POMORSKIE";"udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem";"2003";26,8;"%";"";
"Wydatki";2200000;"POMORSKIE";"udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem";"2004";27,7;"%";"";
"Wydatki";2200000;"POMORSKIE";"udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem";"2005";28,1;"%";"";
"Wydatki";2200000;"POMORSKIE";"udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem";"2006";26,4;"%";"";
"Wydatki";2200000;"POMORSKIE";"udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem";"2007";25,7;"%";"";
"Wydatki";2200000;"POMORSKIE";"udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem";"2008";25,6;"%";"";
"Wydatki";2200000;"POMORSKIE";"udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem";"2009";24,5;"%";"";
"Wydatki";2200000;"POMORSKIE";"udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem";"2010";24,2;"%";"";
"Wydatki";2200000;"POMORSKIE";"udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem";"2011";24,0;"%";"";
"Wydatki";2200000;"POMORSKIE";"udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem";"2012";24,5;"%";"";
"Wydatki";2200000;"POMORSKIE";"udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem";"2013";24,5;"%";"";
"Wydatki";2200000;"POMORSKIE";"udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem";"2014";24,4;"%";"";
"Wydatki";2200000;"POMORSKIE";"udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem";"2015";25,0;"%";"";
"Wydatki";2200000;"POMORSKIE";"udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem";"2016";24,1;"%";"";
"Wydatki";2200000;"POMORSKIE";"udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem";"2017";25,6;"%";"";
"Wydatki";2200000;"POMORSKIE";"udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem";"2018";24,7;"%";"";
"Wydatki";2200000;"POMORSKIE";"udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem";"2019";24,9;"%";"";
"Wydatki";2200000;"POMORSKIE";"udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem";"2020";27,3;"%";"";
"Wydatki";2200000;"POMORSKIE";"udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem";"1998";;"%";"";
"Wydatki";2200000;"POMORSKIE";"udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem";"1999";;"%";"";
"Wydatki";2200000;"POMORSKIE";"udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem";"2000";;"%";"";
"Wydatki";2200000;"POMORSKIE";"udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem";"2001";;"%";"";
"Wydatki";2200000;"POMORSKIE";"udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem";"2002";;"%";"";
"Wydatki";2200000;"POMORSKIE";"udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem";"2003";21,3;"%";"";
"Wydatki";2200000;"POMORSKIE";"udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem";"2004";20,2;"%";"";
"Wydatki";2200000;"POMORSKIE";"udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem";"2005";19,9;"%";"";
"Wydatki";2200000;"POMORSKIE";"udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem";"2006";19,1;"%";"";
"Wydatki";2200000;"POMORSKIE";"udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem";"2007";16,7;"%";"";
"Wydatki";2200000;"POMORSKIE";"udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem";"2008";17,9;"%";"";
"Wydatki";2200000;"POMORSKIE";"udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem";"2009";19,3;"%";"";
"Wydatki";2200000;"POMORSKIE";"udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem";"2010";19,9;"%";"";
"Wydatki";2200000;"POMORSKIE";"udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem";"2011";20,6;"%";"";
"Wydatki";2200000;"POMORSKIE";"udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem";"2012";19,8;"%";"";
"Wydatki";2200000;"POMORSKIE";"udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem";"2013";20,2;"%";"";
"Wydatki";2200000;"POMORSKIE";"udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem";"2014";20,2;"%";"";
"Wydatki";2200000;"POMORSKIE";"udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem";"2015";20,4;"%";"";
"Wydatki";2200000;"POMORSKIE";"udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem";"2016";19,1;"%";"";
"Wydatki";2200000;"POMORSKIE";"udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem";"2017";19,5;"%";"";
"Wydatki";2200000;"POMORSKIE";"udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem";"2018";18,1;"%";"";
"Wydatki";2200000;"POMORSKIE";"udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem";"2019";18,1;"%";"";
"Wydatki";2200000;"POMORSKIE";"udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem";"2020";18,4;"%";"";
"Wydatki";2400000;"ŚLĄSKIE";"ogółem";"1998";555,17;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"ogółem";"1999";607,22;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"ogółem";"2000";642,89;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"ogółem";"2001";660,54;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"ogółem";"2002";650,54;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"ogółem";"2003";689,91;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"ogółem";"2004";696,41;"zł";"";
